timestamp,level,flow_run_id,task_run_id,message
2025-09-02 05:49:52.430285+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Worker 'KubernetesWorker 6c1a7ef3-6580-4f6c-9303-f2c1895094ef' submitting flow run 'fd6c735f-31b1-4b2f-8711-84a811997cb7'
2025-09-02 05:49:52.580387+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Creating Kubernetes job...
2025-09-02 05:49:53.893304+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Completed submission of flow run 'fd6c735f-31b1-4b2f-8711-84a811997cb7'
2025-09-02 05:50:02.734329+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Opening process...
2025-09-02 05:50:05.415810+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,, > Running git_clone step...
2025-09-02 05:50:12.205033+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Beginning flow run 'awesome-dugong' for flow 'run-bhc-change-detection-flow'
2025-09-02 05:50:12.215827+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Using quad ID: L15-1742E-1270N
2025-09-02 05:50:12.217330+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Input path: /nas/COG/basemap_planet/Y2024/M11/D01/basemap_planet_global_monthly_2024_11_mosaic/40000_global_monthly_2024_11_mosaic_cog.tif
2025-09-02 05:50:12.218761+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Output directory: /nas/Projects/N-BHC24A/change_detection
2025-09-02 05:50:12.379723+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,019908f9-cb18-74ae-b809-67e9edd19456,This job ID will be used - prefect-awesome-dugong-1
2025-09-02 05:50:12.384887+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,019908f9-cb18-74ae-b809-67e9edd19456,Finished in state Completed()
2025-09-02 05:50:12.681864+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,019908f9-cba3-7dab-a3fc-eba28055f58c,No completed run found for quad_id 'L15-1742E-1270N' in 2024-10.
2025-09-02 05:50:12.728215+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,019908f9-cba3-7dab-a3fc-eba28055f58c,Finished in state Completed()
2025-09-02 05:50:12.738838+00:00,40,fd6c735f-31b1-4b2f-8711-84a811997cb7,,"Encountered exception during execution: FileNotFoundError('Previous month segmentation data not found for 40000_global_monthly_2024_11_mosaic_cog--L15-1742E-1270N--building.gpkg')
Traceback (most recent call last):
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 782, in run_context
    yield self
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 1397, in run_flow_sync
    engine.call_flow_fn()
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 802, in call_flow_fn
    result = call_with_parameters(self.flow.fn, self.parameters)
  File ""/usr/local/lib/python3.10/site-packages/prefect/utilities/callables.py"", line 210, in call_with_parameters
    return fn(*args, **kwargs)
  File ""/app/modint-prefect-main/modint_prefect/prefect_flow.py"", line 756, in run_bhc_change_detection_flow
    raise FileNotFoundError(f""Previous month segmentation data not found for {current_month_filename}"")
FileNotFoundError: Previous month segmentation data not found for 40000_global_monthly_2024_11_mosaic_cog--L15-1742E-1270N--building.gpkg"
2025-09-02 05:50:12.811188+00:00,20,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Finished in state Failed('Flow run encountered an exception: FileNotFoundError: Previous month segmentation data not found for 40000_global_monthly_2024_11_mosaic_cog--L15-1742E-1270N--building.gpkg')
2025-09-02 05:50:12.815485+00:00,40,fd6c735f-31b1-4b2f-8711-84a811997cb7,,"Engine execution exited with unexpected exception
Traceback (most recent call last):
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 1554, in run_flow
    ret_val = run_flow_sync(**kwargs)
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 1399, in run_flow_sync
    return engine.state if return_type == ""state"" else engine.result()
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 361, in result
    raise self._raised
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 782, in run_context
    yield self
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 1397, in run_flow_sync
    engine.call_flow_fn()
  File ""/usr/local/lib/python3.10/site-packages/prefect/flow_engine.py"", line 802, in call_flow_fn
    result = call_with_parameters(self.flow.fn, self.parameters)
  File ""/usr/local/lib/python3.10/site-packages/prefect/utilities/callables.py"", line 210, in call_with_parameters
    return fn(*args, **kwargs)
  File ""/app/modint-prefect-main/modint_prefect/prefect_flow.py"", line 756, in run_bhc_change_detection_flow
    raise FileNotFoundError(f""Previous month segmentation data not found for {current_month_filename}"")
FileNotFoundError: Previous month segmentation data not found for 40000_global_monthly_2024_11_mosaic_cog--L15-1742E-1270N--building.gpkg"
2025-09-02 05:50:13.694241+00:00,40,fd6c735f-31b1-4b2f-8711-84a811997cb7,,Process for flow run 'awesome-dugong' exited with status code: 1
