timestamp,level,flow_run_id,task_run_id,message
2025-11-12 00:38:48.082744+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,,Worker 'KubernetesWorker b5700100-6765-494e-b637-58b56901dc89' submitting flow run '8028df80-b59a-485e-a282-c7e9875bb0a7'
2025-11-12 00:38:48.264445+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,,Creating Kubernetes job...
2025-11-12 00:38:48.692173+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,,Completed submission of flow run '8028df80-b59a-485e-a282-c7e9875bb0a7'
2025-11-12 00:38:55.146426+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,,Opening process...
2025-11-12 00:38:57.887788+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,, > Running git_clone step...
2025-11-12 00:39:03.342222+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,,Beginning flow run 'accomplished-puffin' for flow 'run-modint-flow'
2025-11-12 00:39:03.551411+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,019a7580-71cf-7ebd-8b28-a76438063e3b,This job ID will be used - modint-prefect-accomplished-puffin-1
2025-11-12 00:39:03.558454+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,019a7580-71cf-7ebd-8b28-a76438063e3b,Finished in state Completed()
2025-11-12 00:39:04.065548+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,019a7580-7289-7fe3-83b9-5907bb9688ca,Finished in state Completed()
2025-11-12 00:39:04.109118+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,019a7580-728d-7b46-9510-195a6fd3f529,{'scene_path': '/nas/COG/planet/Y2025/M09/D13/planet_20250913_063745_ssc6d3_0016/20250913_063745_ssc6d3_0016_pansharpened_clip_cog.tif'}
2025-11-12 00:39:04.219059+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,019a7580-74fb-7309-b858-95ce3c5cb228,Finished in state Completed()
2025-11-12 00:39:05.406201+00:00,20,8028df80-b59a-485e-a282-c7e9875bb0a7,019a7580-728a-7ac4-ac97-4cf3de103cbb,Beginning subflow run 'hospitable-bee' for flow 'run-namespaced-job'
